Sr.no,State,Year,Quater,Catogery,Count,Amount
2763,west-bengal,2020,1,3,210068,58280893.55
2764,west-bengal,2020,1,4,354609,176067145.3
2765,west-bengal,2020,2,0,24855687,84984004331
2766,west-bengal,2020,2,1,22220012,7496845562
2767,west-bengal,2020,2,2,10225729,7404190138
2768,west-bengal,2020,2,3,130595,89987205.23
2769,west-bengal,2020,2,4,244774,124404641.8
2770,west-bengal,2020,3,0,37556349,1.33E+11
2771,west-bengal,2020,3,1,22284079,8768630923
2772,west-bengal,2020,3,2,19599024,14614394375
2773,west-bengal,2020,3,3,151996,125973420.9
2774,west-bengal,2020,3,4,363056,183680984.1
2775,west-bengal,2020,4,0,46437233,1.66E+11
2776,west-bengal,2020,4,1,30077510,22241302941
2777,west-bengal,2020,4,2,23158305,10074605883
2778,west-bengal,2020,4,3,178455,164241191.7
2779,west-bengal,2020,4,4,489142,293466753.6
2780,west-bengal,2021,1,0,53869075,2.02E+11
2781,west-bengal,2021,1,1,37143701,28918343691
2782,west-bengal,2021,1,2,26673733,11339665945
2783,west-bengal,2021,1,3,166727,175445811.9
2784,west-bengal,2021,1,4,400816,263502545.1
2785,west-bengal,2021,2,0,64661051,2.31E+11
2786,west-bengal,2021,2,1,41696787,34787867208
2787,west-bengal,2021,2,2,34799709,13331453858
2788,west-bengal,2021,2,3,190537,186466487.6
2789,west-bengal,2021,2,4,549353,316744715.7
2790,west-bengal,2021,3,0,84353949,2.95E+11
2791,west-bengal,2021,3,1,58800005,50971169851
2792,west-bengal,2021,3,2,37556310,16045754099
2793,west-bengal,2021,3,3,189087,213411736.4
2794,west-bengal,2021,3,4,813637,426999219.4
2795,west-bengal,2021,4,0,105728377,3.72E+11
2796,west-bengal,2021,4,1,80248673,71231577539
2797,west-bengal,2021,4,2,37801439,17813903245
2798,west-bengal,2021,4,3,252535,270791056.7
2799,west-bengal,2021,4,4,998536,660874216.5
2800,andaman-_-nicobar-islands,2022,1,0,342649,1682328506
2801,andaman-_-nicobar-islands,2022,1,1,284298,370091558.7
2802,andaman-_-nicobar-islands,2022,1,2,163401,71300133.66
2803,andaman-_-nicobar-islands,2022,1,3,1757,2869682.023
2804,andaman-_-nicobar-islands,2022,1,4,2643,2440321.982
2805,andhra-pradesh,2022,1,0,288488560,1.09E+12
2806,andhra-pradesh,2022,1,1,242031836,1.69E+11
2807,andhra-pradesh,2022,1,2,51224170,34473036842
2808,andhra-pradesh,2022,1,3,231651,324358965.1
2809,andhra-pradesh,2022,1,4,627694,474382234.3
2810,arunachal-pradesh,2022,1,0,1403584,6670641250
2811,arunachal-pradesh,2022,1,1,720803,917155358.7
2812,arunachal-pradesh,2022,1,2,670576,231933129
2813,arunachal-pradesh,2022,1,3,3053,3359625.793
2814,arunachal-pradesh,2022,1,4,6052,5002264.113
2815,assam,2022,1,0,27156085,1.09E+11
2816,assam,2022,1,1,19011883,18833132506
2817,assam,2022,1,2,12474674,4424035840
2818,assam,2022,1,3,68432,73257991.39
2819,assam,2022,1,4,178812,94659207.47
2820,bihar,2022,1,0,138085265,5.00E+11
2821,bihar,2022,1,1,114892163,95507710276
2822,bihar,2022,1,2,30545266,15431605247
2823,bihar,2022,1,3,169722,148088975.2
2824,bihar,2022,1,4,698018,299484690.3
2825,chandigarh,2022,1,0,4511757,3264574793
2826,chandigarh,2022,1,1,3012464,11150701029
2827,chandigarh,2022,1,2,1046187,731347957.2
2828,chandigarh,2022,1,3,7228,13538635.56
2829,chandigarh,2022,1,4,22855,14829135
2830,chhattisgarh,2022,1,0,48236094,33822547183
2831,chhattisgarh,2022,1,1,37457039,1.18E+11
2832,chhattisgarh,2022,1,2,11466264,5442872986
2833,chhattisgarh,2022,1,3,52918,55991695.31
2834,chhattisgarh,2022,1,4,200977,131773069.8
2835,dadra-_-nagar-haveli-_-daman-_-diu,2022,1,0,2507246,1227972830
2836,dadra-_-nagar-haveli-_-daman-_-diu,2022,1,1,1745454,4674787018
2837,dadra-_-nagar-haveli-_-daman-_-diu,2022,1,2,538134,326296370.8
2838,dadra-_-nagar-haveli-_-daman-_-diu,2022,1,3,2574,2661345.553
2839,dadra-_-nagar-haveli-_-daman-_-diu,2022,1,4,9395,5330803.647
2840,delhi,2022,1,0,174454937,98212381476
2841,delhi,2022,1,1,125111881,4.15E+11
2842,delhi,2022,1,2,29435981,22482865573
2843,delhi,2022,1,3,195184,271039329.1
2844,delhi,2022,1,4,1801878,693588769.4
2845,goa,2022,1,0,6364271,4682000388
2846,goa,2022,1,1,4640380,14449830642
2847,goa,2022,1,2,1177071,646403472.1
2848,goa,2022,1,3,11677,17490493.19
2849,goa,2022,1,4,20699,20720407.6
2850,gujarat,2022,1,0,101648378,79563412222
2851,gujarat,2022,1,1,77768758,2.92E+11
2852,gujarat,2022,1,2,30473298,20042066375
2853,gujarat,2022,1,3,160423,187077879.4
2854,gujarat,2022,1,4,496289,316261089.4
2855,haryana,2022,1,0,98346418,62565728158
2856,haryana,2022,1,1,74499889,2.64E+11
2857,haryana,2022,1,2,18494827,14765350796
2858,haryana,2022,1,3,107240,146586164.6
2859,haryana,2022,1,4,540235,279136534.2
2860,himachal-pradesh,2022,1,0,7030946,5558905678
2861,himachal-pradesh,2022,1,1,5718936,19473276901
2862,himachal-pradesh,2022,1,2,3271665,1429960687
2863,himachal-pradesh,2022,1,3,19314,24442138.15
2864,himachal-pradesh,2022,1,4,47319,31862035.71
2865,jammu-_-kashmir,2022,1,0,6263588,25881919929
2866,jammu-_-kashmir,2022,1,1,5769426,5903944370
2867,jammu-_-kashmir,2022,1,2,4046350,1253753686
2868,jammu-_-kashmir,2022,1,3,20506,28915576.12
2869,jammu-_-kashmir,2022,1,4,145441,79330065.64
2870,jharkhand,2022,1,0,53218047,35404682303
2871,jharkhand,2022,1,1,45881799,1.53E+11
2872,jharkhand,2022,1,2,11502811,5765898872
2873,jharkhand,2022,1,3,67502,72095750.38
2874,jharkhand,2022,1,4,241051,130193505.4
2875,karnataka,2022,1,0,588543313,2.78E+11
2876,karnataka,2022,1,1,389491586,1.24E+12
2877,karnataka,2022,1,2,78206453,43891305257
2878,karnataka,2022,1,3,384922,624857963.4
2879,karnataka,2022,1,4,1229133,824344937.1
2880,kerala,2022,1,0,47778743,28685388646
2881,kerala,2022,1,1,33089518,1.05E+11
2882,kerala,2022,1,2,14042317,6373570716
2883,kerala,2022,1,3,134370,158926455.9
2884,kerala,2022,1,4,236017,147786423.1
2885,ladakh,2022,1,0,343041,1685241981
2886,ladakh,2022,1,1,167100,279354509
2887,ladakh,2022,1,2,116486,56203999.29
2888,ladakh,2022,1,3,1247,2023327.678
2889,ladakh,2022,1,4,2141,2217102.222
2890,madhya-pradesh,2022,1,0,237691924,1.43E+11
2891,madhya-pradesh,2022,1,1,185008444,5.78E+11
2892,madhya-pradesh,2022,1,2,48870314,25437774564
2893,madhya-pradesh,2022,1,3,222923,219927120.2
2894,madhya-pradesh,2022,1,4,909453,495513514.8
2895,maharashtra,2022,1,0,646277671,3.40E+11
2896,maharashtra,2022,1,1,411989717,1.27E+12
2897,maharashtra,2022,1,2,108896881,64507860104
2898,maharashtra,2022,1,3,583243,677612619.3
2899,maharashtra,2022,1,4,1758926,1084139454
2900,manipur,2022,1,0,2517626,12169368063
2901,manipur,2022,1,1,1528476,469035958.3
2902,manipur,2022,1,2,1247205,1489604137
2903,manipur,2022,1,3,4878,6057615.527
2904,manipur,2022,1,4,15494,10435303.88
2905,meghalaya,2022,1,0,801009,3899172009
2906,meghalaya,2022,1,1,459530,192026788.6
2907,meghalaya,2022,1,2,405859,563004043.9
2908,meghalaya,2022,1,3,2134,3019251.86
2909,meghalaya,2022,1,4,6218,5116238.236
2910,mizoram,2022,1,0,302740,1691281090
2911,mizoram,2022,1,1,190137,76541062.34
2912,mizoram,2022,1,2,109669,174157725.4
2913,mizoram,2022,1,3,731,1657575.283
2914,mizoram,2022,1,4,1640,1521510.587
2915,nagaland,2022,1,0,963378,4798355632
2916,nagaland,2022,1,1,529038,175942440.6
2917,nagaland,2022,1,2,425336,563650239.9
2918,nagaland,2022,1,3,2022,2503998.825
2919,nagaland,2022,1,4,6178,4499397.928
2920,odisha,2022,1,0,118999900,3.64E+11
2921,odisha,2022,1,1,118108271,74302051598
2922,odisha,2022,1,2,26083549,12133153537
2923,odisha,2022,1,3,102802,118946014.4
2924,odisha,2022,1,4,338977,225699523.4
2925,puducherry,2022,1,0,3723135,2199614586
2926,puducherry,2022,1,1,2901199,9407577502
2927,puducherry,2022,1,2,715338,460522863.8
2928,puducherry,2022,1,3,6203,8184455.912
2929,puducherry,2022,1,4,13301,7575497.515
2930,punjab,2022,1,0,25979197,23217511697
2931,punjab,2022,1,1,22354946,88645204329
2932,punjab,2022,1,2,9188439,6317909909
2933,punjab,2022,1,3,57561,83933665.01
2934,punjab,2022,1,4,178159,125418507
2935,rajasthan,2022,1,0,267467038,1.71E+11
2936,rajasthan,2022,1,1,241739380,8.15E+11
2937,rajasthan,2022,1,2,54555117,35542881861
2938,rajasthan,2022,1,3,244029,243340851.7
2939,rajasthan,2022,1,4,956656,556409604.9
2940,sikkim,2022,1,0,916940,3650961081
2941,sikkim,2022,1,1,449273,570784579.7
2942,sikkim,2022,1,2,371579,139135962.1
2943,sikkim,2022,1,3,2124,3062332.164
2944,sikkim,2022,1,4,4386,3487320.926
2945,tamil-nadu,2022,1,0,139788772,81798208976
2946,tamil-nadu,2022,1,1,119383791,4.10E+11
2947,tamil-nadu,2022,1,2,34579431,20705079141
2948,tamil-nadu,2022,1,3,241201,298216135.4
2949,tamil-nadu,2022,1,4,579955,355987089.8
2950,telangana,2022,1,0,449186799,2.44E+11
2951,telangana,2022,1,1,368048408,1.38E+12
2952,telangana,2022,1,2,66352138,50470450180
2953,telangana,2022,1,3,284035,394283511.9
2954,telangana,2022,1,4,2582005,642005688.8
2955,tripura,2022,1,0,1221863,4934712034
2956,tripura,2022,1,1,992891,1037265263
2957,tripura,2022,1,2,641170,262348231
2958,tripura,2022,1,3,4351,5782533.242
2959,tripura,2022,1,4,10915,7221703.09
2960,uttar-pradesh,2022,1,0,221556930,1.66E+11
2961,uttar-pradesh,2022,1,1,195592648,6.85E+11
2962,uttar-pradesh,2022,1,2,54873261,31683813998
2963,uttar-pradesh,2022,1,3,358499,386218170.6
2964,uttar-pradesh,2022,1,4,1571908,750327356.1
2965,uttarakhand,2022,1,0,22595602,14585438346
2966,uttarakhand,2022,1,1,16201632,53535521439
2967,uttarakhand,2022,1,2,5617605,2745987928
2968,uttarakhand,2022,1,3,39033,49695999.72
2969,uttarakhand,2022,1,4,106900,62138787.24
2970,west-bengal,2022,1,0,124787028,4.46E+11
2971,west-bengal,2022,1,1,97315025,85854730616
2972,west-bengal,2022,1,2,37317865,18435424278
2973,west-bengal,2022,1,3,239530,261096608.8
2974,west-bengal,2022,1,4,845644,531671268.6
2975,lakshadweep,2018,1,0,423,1860278.278
2976,lakshadweep,2018,1,1,342,61432.04939
2977,lakshadweep,2018,1,2,5,590.7505138
2978,lakshadweep,2019,1,0,1183,8221402.369
2979,lakshadweep,2019,1,1,1173,353870.524
2980,lakshadweep,2019,1,2,113,183062.1456
2981,lakshadweep,2020,1,0,2684,789255.2646
2982,lakshadweep,2020,1,1,2068,12463327.26
2983,lakshadweep,2020,1,2,387,216594.0308
2984,lakshadweep,2021,1,0,3942,24823715.02
2985,lakshadweep,2021,1,1,3541,1070209.422
2986,lakshadweep,2021,1,2,1537,1040213.795
